EndYear;Rk;G;Date;Years;Days;Age;Tm;Home;Opp;Win;Diff;GS;MP;FG;FGA;FG_PCT;3P;3PA;3P_PCT;FT;FTA;FT_PCT;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;GmSc
1987;76;76;4/4/1987;24;46;2412594114;CHI;0;ATL;0;-13;1;35;9;24;375;0;1;0;13;13;1;5;1;6;7;1;0;1;3;31;253
1987;77;77;4/7/1987;24;49;2413415469;CHI;1;DET;1;30;1;26;13;21;619;0;0;0;13;16;813;2;3;5;4;4;1;3;0;39;351
1987;78;78;4/10/1987;24;52;2414236824;CHI;0;PHI;0;-2;1;50;11;31;355;0;1;0;12;15;8;3;3;6;10;3;1;3;3;34;25
1987;79;79;4/12/1987;24;54;2414784394;CHI;1;IND;1;21;1;42;19;27;704;0;0;0;15;18;833;2;2;4;8;4;2;3;2;53;497
1987;80;80;4/13/1987;24;55;2415058179;CHI;0;MIL;1;7;1;41;16;31;516;0;1;0;18;22;818;1;8;9;4;4;3;1;5;50;421
1987;81;81;4/16/1987;24;58;2415879535;CHI;1;ATL;0;-3;1;41;22;38;579;0;3;0;17;21;81;5;5;10;1;4;1;3;3;61;478
1987;82;82;4/17/1987;24;59;241615332;CHI;0;BOS;0;-3;1;25;5;15;333;0;0;0;7;7;1;1;3;4;8;0;2;1;2;17;153
1988;1;1;11/7/1987;24;263;2472005476;CHI;1;PHI;1;10;1;38;15;25;6;0;0;0;6;10;6;2;3;5;3;6;4;2;3;36;329
1988;2;2;11/10/1987;24;266;2472826831;CHI;0;ATL;1;10;1;42;11;23;478;1;3;333;6;9;667;0;6;6;7;1;1;3;3;29;203
1988;3;3;11/11/1987;24;267;2473100616;CHI;0;NJN;1;9;1;40;10;20;5;0;1;0;11;13;846;1;2;3;4;2;0;5;4;31;197
1988;4;4;11/13/1987;24;269;2473648186;CHI;1;NJN;1;18;1;35;10;19;526;0;0;0;16;17;941;3;4;7;5;6;1;3;1;36;364
1988;5;5;11/14/1987;24;270;2473921971;CHI;1;IND;0;-1;1;40;14;29;483;0;0;0;9;11;818;3;2;5;5;4;1;3;3;37;282
1988;6;6;11/17/1987;24;273;2474743326;CHI;1;WSB;1;4;1;36;10;18;556;0;0;0;6;6;1;0;3;3;7;2;1;3;3;26;217
1988;7;7;11/18/1987;24;274;2475017112;CHI;0;WSB;1;2;1;40;9;21;429;0;1;0;12;12;1;1;2;3;8;3;1;2;3;30;263
1988;8;8;11/20/1987;24;276;2475564682;CHI;1;ATL;1;2;1;40;10;22;455;0;0;0;13;14;929;0;7;7;7;4;4;2;3;33;318
1988;9;9;11/21/1987;24;277;2475838467;CHI;1;DET;0;-12;1;44;17;38;447;0;2;0;15;17;882;2;4;6;8;6;1;4;6;49;369
1988;10;10;11/23/1987;24;279;2476386037;CHI;0;BOS;1;5;1;41;12;26;462;0;0;0;7;10;7;4;6;10;3;4;0;5;5;31;201
1988;11;11;11/25/1987;24;281;2476933607;CHI;0;MIL;1;2;1;39;13;24;542;0;1;0;7;8;875;1;2;3;6;3;1;1;5;33;272
1988;12;12;11/27/1987;24;283;2477481177;CHI;0;DAL;0;-1;1;45;8;20;4;0;1;0;9;9;1;1;5;6;9;3;1;3;2;25;226
1988;13;13;11/28/1987;24;284;2477754962;CHI;0;HOU;1;12;1;41;12;22;545;0;1;0;10;10;1;3;4;7;6;4;2;7;4;34;277
1988;14;14;12/1/1987;24;287;2478576318;CHI;0;GSW;1;1;1;40;6;15;4;0;0;0;4;6;667;0;6;6;9;3;1;3;2;16;151
1988;15;15;12/2/1987;24;288;2478850103;CHI;0;UTA;1;4;1;39;17;27;63;0;0;0;13;16;813;2;2;4;9;3;3;2;4;47;435
1988;16;16;12/4/1987;24;290;2479397673;CHI;0;DEN;0;-16;1;35;9;15;6;1;1;1;4;5;8;1;3;4;5;4;0;4;4;23;192
1988;17;17;12/5/1987;24;291;2479671458;CHI;0;SAS;0;-9;1;40;15;22;682;0;2;0;10;12;833;1;1;2;8;1;0;6;3;40;302
1988;18;18;12/8/1987;24;294;2480492813;CHI;1;PHI;0;-13;1;42;14;26;538;0;1;0;5;6;833;1;4;5;10;3;3;7;4;33;254
1988;19;19;12/10/1987;24;296;2481040383;CHI;1;MIL;1;6;1;40;11;18;611;0;0;0;10;11;909;1;6;7;4;3;1;3;2;32;286
1988;20;20;12/12/1987;24;298;2481587953;CHI;1;HOU;1;9;1;40;16;28;571;0;0;0;12;12;1;0;3;3;9;5;5;3;3;44;423
1988;21;21;12/15/1987;24;301;2482409309;CHI;0;DET;0;-4;1;50;12;26;462;1;2;5;13;16;813;3;5;8;12;3;1;2;6;38;347
1988;22;22;12/17/1987;24;303;2482956879;CHI;1;CLE;1;11;1;41;20;31;645;0;0;0;12;12;1;0;3;3;6;4;1;2;2;52;453
1988;23;23;12/19/1987;24;305;2483504449;CHI;0;WSB;0;-13;1;43;12;23;522;0;0;0;6;8;75;0;2;2;7;3;2;2;3;30;246
1988;24;24;12/22/1987;24;308;2484325804;CHI;1;DAL;0;-11;1;41;11;20;55;0;1;0;6;7;857;4;2;6;7;4;2;4;4;28;261
1988;25;25;12/23/1987;24;309;2484599589;CHI;0;NYK;0;-1;1;39;5;15;333;0;0;0;6;9;667;1;4;5;2;3;0;2;3;16;94
1988;26;26;12/26/1987;24;312;2485420945;CHI;0;IND;0;-14;1;34;6;22;273;0;0;0;5;6;833;2;4;6;6;0;2;5;3;17;56
1988;27;27;12/29/1987;24;315;24862423;CHI;1;ATL;0;-10;1;43;16;37;432;0;2;0;7;9;778;6;2;8;6;5;0;2;5;39;287
1988;28;28;1/2/1988;24;319;248733744;CHI;1;NJN;1;23;1;37;9;19;474;0;0;0;7;7;1;3;7;10;10;6;3;1;4;25;32
1988;29;29;1/5/1988;24;322;2488158795;CHI;1;IND;1;16;1;38;12;20;6;0;0;0;7;8;875;6;5;11;9;4;5;2;5;31;369
1988;30;30;1/7/1988;24;324;2488706366;CHI;1;DEN;1;4;1;42;11;22;5;0;0;0;6;11;545;3;6;9;5;6;4;3;2;28;274
1988;31;31;1/9/1988;24;326;2489253936;CHI;1;UTA;1;22;1;38;17;23;739;0;0;0;11;14;786;1;2;3;8;4;0;1;3;45;432
1988;32;32;1/12/1988;24;329;2490075291;CHI;1;BOS;0;-7;1;43;19;35;543;0;1;0;4;5;8;2;2;4;6;3;1;0;0;42;346
1988;33;33;1/14/1988;24;331;2490622861;CHI;0;CLE;0;-3;1;45;12;24;5;0;1;0;4;6;667;3;1;4;7;1;2;4;3;28;197
1988;34;34;1/16/1988;24;333;2491170431;CHI;1;DET;1;16;1;38;12;26;462;0;0;0;12;13;923;4;6;10;10;4;4;3;3;36;364
1988;35;35;1/18/1988;24;335;2491718001;CHI;1;WSB;1;14;1;39;13;19;684;0;0;0;7;10;7;0;3;3;7;5;0;2;4;33;309
1988;36;36;1/19/1988;24;336;2491991786;CHI;0;ATL;0;-12;1;41;14;22;636;0;0;0;10;10;1;0;3;3;4;3;1;2;0;38;336
1988;37;37;1/22/1988;24;339;2492813142;CHI;1;PHO;1;10;1;38;17;25;68;0;0;0;8;8;1;0;4;4;13;4;4;2;2;42;456
1988;38;38;1/23/1988;24;340;2493086927;CHI;1;GSW;1;27;1;38;13;19;684;0;0;0;10;13;769;3;4;7;8;3;1;2;5;36;353
1988;39;39;1/26/1988;24;343;2493908282;CHI;0;IND;0;-4;1;40;13;26;5;1;1;1;7;10;7;2;5;7;5;2;1;6;5;34;209
1988;40;40;1/27/1988;24;344;2494182067;CHI;0;PHI;1;10;1;46;12;21;571;1;1;1;12;12;1;2;2;4;7;2;1;2;5;37;327
1988;41;41;1/29/1988;24;346;2494729637;CHI;1;NJN;1;27;1;27;14;18;778;0;0;0;4;5;8;0;1;1;4;10;2;3;1;32;357
1988;42;42;1/30/1988;24;347;2495003422;CHI;1;NYK;1;2;1;44;10;17;588;0;1;0;8;8;1;1;4;5;4;2;4;5;3;28;234
1988;43;43;2/1/1988;24;349;2495550992;CHI;0;SAC;0;-2;1;40;13;31;419;0;0;0;11;15;733;0;5;5;3;5;2;4;4;37;233
1988;44;44;2/2/1988;24;350;2495824778;CHI;0;LAL;0;-9;1;40;14;26;538;0;0;0;11;11;1;1;1;2;4;3;1;3;3;39;297
1988;45;45;2/4/1988;24;352;2496372348;CHI;0;PHO;1;12;1;37;14;27;519;0;1;0;9;11;818;1;4;5;8;0;1;0;1;37;307
1988;46;46;2/9/1988;24;357;2497741273;CHI;1;DET;0;-15;1;42;7;22;318;0;0;0;6;8;75;1;6;7;9;4;0;2;4;20;158
1988;47;47;2/10/1988;24;358;2498015058;CHI;0;NJN;0;-9;1;37;10;23;435;0;2;0;14;15;933;2;2;4;4;1;3;3;3;34;252
1988;48;48;2/12/1988;24;360;2498562628;CHI;0;MIL;1;2;1;43;9;19;474;0;1;0;9;10;9;0;6;6;8;0;0;3;3;27;201
1988;49;49;2/13/1988;24;361;2498836413;CHI;0;DET;0;-9;1;40;9;22;409;0;1;0;9;10;9;0;2;2;2;3;2;4;0;27;172
1988;50;50;2/15/1988;24;363;2499383984;CHI;1;ATL;1;19;1;38;13;22;591;0;0;0;6;8;75;3;10;13;8;5;2;2;2;32;353
1988;51;51;2/19/1988;25;2;250054757;CHI;1;SAC;1;21;1;38;19;27;704;0;0;0;11;14;786;2;1;3;3;3;3;5;2;49;396
1988;52;52;2/21/1988;25;4;250109514;CHI;0;CLE;0;-2;1;45;16;31;516;0;2;0;14;15;933;1;3;4;9;3;1;3;3;46;377
1988;53;53;2/23/1988;25;6;250164271;CHI;1;SEA;1;7;1;48;11;29;379;0;0;0;17;20;85;2;7;9;5;4;2;0;4;39;327
1988;54;54;2/26/1988;25;9;2502464066;CHI;1;POR;0;-8;1;43;21;34;618;0;2;0;10;12;833;2;6;8;3;2;3;6;5;52;372
1988;55;55;2/27/1988;25;10;2502737851;CHI;1;MIL;0;-3;1;44;16;27;593;0;0;0;6;8;75;1;1;2;3;3;3;3;5;38;279
1988;56;56;2/29/1988;25;12;2503285421;CHI;0;PHI;0;-1;1;46;13;22;591;0;0;0;9;13;692;1;4;5;4;2;0;3;1;35;265
1988;57;57;3/3/1988;25;15;2504106776;CHI;1;PHI;1;4;1;41;15;29;517;0;0;0;6;9;667;0;10;10;7;3;2;5;4;36;262
1988;58;58;3/5/1988;25;17;2504654346;CHI;1;LAC;1;24;1;27;9;13;692;0;0;0;3;4;75;0;6;6;4;4;2;2;2;21;223
1988;59;59;3/7/1988;25;19;2505201916;CHI;0;NYK;0;-12;1;44;12;24;5;0;2;0;14;16;875;1;9;10;3;1;0;4;4;38;261
1988;60;60;3/10/1988;25;22;2506023272;CHI;1;LAL;1;21;1;42;17;34;5;0;1;0;4;4;1;5;4;9;7;3;1;2;2;38;315
1988;61;61;3/12/1988;25;24;2506570842;CHI;1;SAS;1;20;1;34;9;22;409;0;0;0;10;12;833;3;4;7;6;0;0;2;2;28;201
1988;62;62;3/15/1988;25;27;2507392197;CHI;1;CLE;1;19;1;37;17;29;586;0;0;0;4;7;571;4;2;6;1;2;1;2;2;38;273
1988;63;63;3/16/1988;25;28;2507665982;CHI;0;WSB;0;-3;1;39;10;23;435;0;0;0;5;5;1;3;1;4;5;0;2;3;2;25;164
1988;64;64;3/18/1988;25;30;2508213552;CHI;1;BOS;1;10;1;42;19;32;594;1;2;5;11;11;1;2;3;5;9;5;1;1;4;50;469
1988;65;65;3/20/1988;25;32;2508761123;CHI;0;BOS;0;-30;1;39;10;18;556;0;0;0;6;8;75;0;4;4;7;1;1;5;4;26;178
1988;66;66;3/23/1988;25;35;2509582478;CHI;0;PHI;1;16;1;42;20;35;571;0;1;0;9;12;75;5;8;13;2;0;2;0;4;49;384
1988;67;67;3/25/1988;25;37;2510130048;CHI;0;CLE;1;1;1;48;14;29;483;0;0;0;11;13;846;2;6;8;7;2;4;3;3;39;322
1988;68;68;3/26/1988;25;38;2510403833;CHI;1;IND;1;9;1;42;16;27;593;0;2;0;6;9;667;0;3;3;2;3;4;6;2;38;256
1988;69;69;3/29/1988;25;41;2511225188;CHI;0;SEA;0;-3;1;42;8;17;471;0;0;0;10;12;833;1;3;4;4;2;2;6;3;26;171
1988;70;70;3/30/1988;25;42;2511498973;CHI;0;LAC;1;17;1;34;15;25;6;0;0;0;6;6;1;2;4;6;4;6;0;2;3;36;327
1988;71;71;4/1/1988;25;44;2512046543;CHI;0;POR;1;15;1;42;13;30;433;1;2;5;11;13;846;4;7;11;7;3;0;3;5;38;292
1988;72;72;4/3/1988;25;46;2512594114;CHI;0;DET;1;2;1;42;21;27;778;0;1;0;17;19;895;2;2;4;6;2;2;1;4;59;547
1988;73;73;4/5/1988;25;48;2513141684;CHI;1;WSB;0;-11;1;42;12;20;6;0;1;0;5;8;625;1;2;3;1;4;2;6;4;29;184
1988;74;74;4/6/1988;25;49;2513415469;CHI;0;MIL;1;9;1;44;12;22;545;0;0;0;13;13;1;1;5;6;6;3;1;5;5;37;295
1988;75;75;4/8/1988;25;51;2513963039;CHI;1;NYK;1;9;1;43;13;24;542;0;0;0;14;18;778;3;3;6;3;8;1;3;4;40;36
1988;76;76;4/14/1988;25;57;2515605749;CHI;0;IND;1;6;1;38;12;28;429;0;2;0;11;12;917;2;4;6;3;3;1;2;3;35;25
1988;77;77;4/15/1988;25;58;2515879535;CHI;0;NJN;1;1;1;39;11;20;55;0;0;0;6;8;75;0;0;0;4;2;0;3;5;28;174
1988;78;78;4/17/1988;25;60;2516427105;CHI;1;MIL;1;8;1;38;17;29;586;0;1;0;10;14;714;1;2;3;6;4;3;2;4;44;369
1988;79;79;4/19/1988;25;62;2516974675;CHI;0;NYK;1;3;1;40;18;27;667;0;2;0;11;13;846;3;2;5;2;2;1;6;4;47;337
1988;80;80;4/21/1988;25;64;2517522245;CHI;0;BOS;0;-7;1;41;17;33;515;0;2;0;5;6;833;3;0;3;8;2;1;4;5;39;267
1988;81;81;4/22/1988;25;65;251779603;CHI;1;CLE;0;-4;1;42;12;26;462;0;0;0;2;2;1;1;0;1;7;4;1;2;5;26;189
1988;82;82;4/24/1988;25;67;25183436;CHI;1;BOS;1;7;1;44;16;25;64;0;1;0;14;15;933;0;6;6;6;1;1;3;3;46;38
1989;1;1;11/4/1988;25;261;2571457906;CHI;1;DET;0;-13;1;43;10;19;526;0;2;0;8;12;667;1;4;5;7;5;2;2;5;28;263
1989;2;2;11/5/1988;25;262;2571731691;CHI;0;WSB;1;13;1;39;9;21;429;0;0;0;11;12;917;0;2;2;7;3;0;5;4;29;194
1989;3;3;11/8/1988;25;265;2572553046;CHI;0;NYK;0;-9;1;39;13;21;619;2;3;667;3;3;1;2;1;3;9;2;0;4;5;31;255
1989;4;4;11/9/1988;25;266;2572826831;CHI;0;BOS;1;6;1;42;18;33;545;2;4;5;14;16;875;0;3;3;2;9;2;2;4;52;444
1989;5;5;11/11/1988;25;268;2573374401;CHI;1;NJN;1;12;1;41;14;24;583;0;1;0;8;11;727;1;5;6;3;3;4;6;2;36;269
1989;6;6;11/12/1988;25;269;2573648186;CHI;0;NJN;0;-6;1;43;17;31;548;0;3;0;8;12;667;2;5;7;6;3;1;1;2;42;345
1989;7;7;11/15/1988;25;272;2574469541;CHI;1;PHI;1;13;1;43;14;27;519;0;0;0;5;6;833;1;5;6;6;5;1;3;2;33;276
1989;8;8;11/16/1988;25;273;2574743326;CHI;0;PHI;0;-13;1;43;24;29;828;0;1;0;4;4;1;3;6;9;1;4;2;4;2;52;465
1989;9;9;11/18/1988;25;275;2575290897;CHI;1;ATL;1;3;1;49;12;21;571;0;0;0;10;13;769;1;8;9;9;1;0;6;4;34;257
1989;10;10;11/22/1988;25;279;2576386037;CHI;0;SAC;1;16;1;38;16;20;8;0;0;0;0;0;;1;10;11;8;1;1;2;3;32;322
1989;11;11;11/23/1988;25;280;2576659822;CHI;0;LAC;0;-8;1;41;7;15;467;1;2;5;11;12;917;2;10;12;7;5;4;6;4;26;274
1989;12;12;11/26/1988;25;283;2577481177;CHI;0;DEN;0;-5;1;44;19;27;704;3;5;6;11;14;786;2;9;11;7;1;0;6;3;52;423
1989;13;13;11/29/1988;25;286;2578302533;CHI;0;GSW;0;-10;1;43;11;24;458;0;1;0;4;4;1;2;8;10;7;4;0;3;3;26;221
1989;14;14;11/30/1988;25;287;2578576318;CHI;0;UTA;0;-14;1;39;11;25;44;0;1;0;11;13;846;4;4;8;5;2;1;3;1;33;259
1989;15;15;12/3/1988;25;290;2579397673;CHI;0;DAL;1;13;1;43;16;31;516;0;0;0;7;8;875;3;8;11;6;2;3;2;5;39;321
1989;16;16;12/6/1988;25;293;2580219028;CHI;1;BOS;1;5;1;43;14;20;7;0;0;0;10;11;909;2;7;9;5;5;0;6;4;38;336
1989;17;17;12/7/1988;25;294;2580492813;CHI;0;DET;0;-13;1;40;4;16;25;0;0;0;10;11;909;3;4;7;7;1;2;3;1;18;152
1989;18;18;12/9/1988;25;296;2581040383;CHI;1;MIL;1;18;1;40;10;17;588;0;2;0;15;17;882;3;8;11;5;1;1;5;3;35;298
1989;19;19;12/10/1988;25;297;2581314168;CHI;1;MIA;1;23;1;37;14;25;56;1;2;5;9;10;9;2;9;11;4;2;0;1;3;38;324
1989;20;20;12/13/1988;25;300;2582135524;CHI;1;ATL;0;-18;1;41;11;24;458;0;1;0;6;6;1;2;12;14;6;2;0;1;3;28;246
1989;21;21;12/16/1988;25;303;2582956879;CHI;1;IND;1;7;1;38;10;22;455;0;3;0;8;9;889;3;4;7;7;6;0;2;4;28;268
1989;22;22;12/17/1988;25;304;2583230664;CHI;0;MIL;1;19;1;40;12;25;48;0;1;0;12;12;1;0;6;6;5;3;0;3;2;36;278
1989;23;23;12/20/1988;25;307;2584052019;CHI;1;LAL;1;13;1;39;11;23;478;2;3;667;18;22;818;4;3;7;8;4;0;1;0;42;41
1989;24;24;12/23/1988;25;310;2584873374;CHI;0;CHH;0;-2;1;41;14;26;538;0;0;0;5;6;833;2;3;5;4;6;0;7;5;33;221
1989;25;25;12/27/1988;25;314;2585968515;CHI;1;CLE;0;-11;1;42;18;30;6;1;1;1;6;6;1;3;9;12;4;3;0;4;3;43;346
1989;26;26;12/29/1988;25;316;2586516085;CHI;1;NYK;1;2;1;40;14;27;519;0;2;0;9;12;75;1;8;9;3;3;0;3;2;37;269
1989;27;27;12/30/1988;25;317;258678987;CHI;0;IND;1;16;1;37;13;26;5;0;0;0;5;5;1;2;5;7;4;4;2;2;1;31;267
1989;28;28;1/3/1989;25;321;258788501;CHI;1;LAC;1;5;1;47;15;30;5;0;3;0;11;15;733;1;9;10;11;6;0;4;5;41;355
1989;29;29;1/5/1989;25;323;258843258;CHI;0;CLE;0;-5;1;41;13;24;542;1;2;5;5;5;1;2;9;11;7;2;0;2;2;32;286
1989;30;30;1/6/1989;25;324;2588706366;CHI;1;UTA;0;-14;1;37;12;21;571;0;0;0;3;5;6;1;4;5;4;2;1;2;2;27;209
1989;31;31;1/10/1989;25;328;2589801506;CHI;0;ATL;1;3;1;41;17;29;586;0;2;0;14;16;875;4;6;10;9;3;0;4;2;48;428
1989;32;32;1/11/1989;25;329;2590075291;CHI;0;CHH;1;5;1;40;7;15;467;0;0;0;10;11;909;1;3;4;10;3;1;6;4;24;206
1989;33;33;1/13/1989;25;331;2590622861;CHI;1;DEN;1;5;1;46;13;24;542;0;1;0;12;13;923;1;11;12;11;3;0;6;4;38;331
1989;34;34;1/15/1989;25;333;2591170431;CHI;1;BOS;1;6;1;41;13;23;565;0;3;0;16;17;941;1;8;9;11;8;0;2;2;42;467
1989;35;35;1/17/1989;25;335;2591718001;CHI;1;IND;1;7;1;44;10;18;556;0;1;0;2;4;5;1;5;6;13;4;1;2;4;22;25
1989;36;36;1/19/1989;25;337;2592265572;CHI;0;MIA;1;4;1;41;14;25;56;0;1;0;6;8;75;3;2;5;7;2;1;1;3;34;294
1989;37;37;1/21/1989;25;339;2592813142;CHI;1;PHO;0;-9;1;41;20;28;714;0;0;0;13;15;867;1;13;14;8;2;1;4;4;53;479
1989;38;38;1/24/1989;25;342;2593634497;CHI;1;DAL;1;18;1;33;10;20;5;0;1;0;4;5;8;1;2;3;6;3;0;1;1;24;207
1989;39;39;1/25/1989;25;343;2593908282;CHI;0;PHI;0;-12;1;45;14;25;56;0;0;0;5;5;1;0;6;6;12;2;1;2;5;33;30
1989;40;40;1/27/1989;25;345;2594455852;CHI;1;WSB;1;11;1;39;14;25;56;0;0;0;5;8;625;3;8;11;9;3;1;1;4;33;318
1989;41;41;1/31/1989;25;349;2595550992;CHI;1;DET;0;-6;1;41;7;24;292;0;1;0;7;10;7;3;9;12;10;2;1;5;6;21;129
1989;42;42;2/2/1989;25;351;2596098563;CHI;1;SAC;1;11;1;40;15;21;714;0;0;0;10;12;833;1;6;7;8;4;0;6;2;40;358
1989;43;43;2/3/1989;25;352;2596372348;CHI;0;HOU;0;-7;1;45;10;24;417;0;1;0;9;12;75;2;4;6;10;5;1;3;3;29;261
1989;44;44;2/5/1989;25;354;2596919918;CHI;0;DET;0;-11;1;42;10;18;556;1;4;25;7;8;875;2;4;6;10;1;1;1;3;28;281
1989;45;45;2/7/1989;25;356;2597467488;CHI;1;CHH;1;25;1;32;11;20;55;1;2;5;9;10;9;2;5;7;5;2;0;3;3;32;262
1989;46;46;2/9/1989;25;358;2598015058;CHI;0;SAS;1;5;1;43;9;20;45;0;0;0;5;8;625;3;3;6;9;2;1;6;2;23;166
1989;47;47;2/14/1989;25;363;2599383984;CHI;1;ATL;0;-8;1;36;11;14;786;1;1;1;9;16;563;2;3;5;3;3;1;3;4;32;273
1989;48;48;2/16/1989;25;365;2599931554;CHI;1;MIL;1;1;1;40;16;26;615;1;2;5;17;18;944;2;6;8;5;3;0;4;4;50;419
1989;49;49;2/19/1989;26;2;260054757;CHI;0;MIL;1;2;1;40;9;19;474;0;0;0;5;6;833;0;3;3;9;2;3;7;4;23;156
1989;50;50;2/20/1989;26;3;2600821355;CHI;1;POR;1;4;1;36;13;22;591;0;0;0;7;8;875;2;4;6;7;1;0;4;3;33;257
1989;51;51;2/22/1989;26;5;2601368925;CHI;0;CHH;1;28;1;37;10;14;714;0;1;0;4;5;8;0;4;4;5;1;0;6;4;24;159
1989;52;52;2/24/1989;26;7;2601916496;CHI;1;HOU;1;9;1;38;10;18;556;0;0;0;13;15;867;0;4;4;8;4;0;2;2;33;316
1989;53;53;2/25/1989;26;8;2602190281;CHI;0;ATL;0;-30;1;30;7;12;583;0;0;0;4;5;8;1;4;5;3;3;0;4;3;18;138
1989;54;54;2/28/1989;26;11;2603011636;CHI;1;SAS;1;19;1;34;11;16;688;0;0;0;2;2;1;4;2;6;8;2;1;4;1;24;245
1989;55;55;3/3/1989;26;14;2603832991;CHI;1;MIL;1;6;1;41;10;18;556;1;1;1;7;11;636;2;6;8;9;2;1;6;4;28;224
1989;56;56;3/4/1989;26;15;2604106776;CHI;0;NYK;0;-18;1;42;10;16;625;0;0;0;8;8;1;1;2;3;10;2;0;4;4;28;255
1989;57;57;3/7/1989;26;18;2604928131;CHI;1;PHI;0;-2;1;39;15;27;556;0;0;0;4;5;8;3;8;11;4;3;0;2;2;34;282
1989;58;58;3/11/1989;26;22;2606023272;CHI;1;SEA;1;17;1;40;8;13;615;0;0;0;2;2;1;1;7;8;15;1;3;3;3;18;243
1989;59;59;3/13/1989;26;24;2606570842;CHI;1;IND;1;32;1;30;7;15;467;3;4;75;4;4;1;3;11;14;14;3;2;1;0;21;319
1989;60;60;3/15/1989;26;26;2607118412;CHI;0;CLE;0;-24;1;38;12;22;545;0;0;0;4;5;8;1;5;6;12;3;0;8;3;28;214
1989;61;61;3/17/1989;26;28;2607665982;CHI;1;NYK;1;5;1;41;9;16;563;2;2;1;13;14;929;1;4;5;9;4;1;4;5;33;319
1989;62;62;3/18/1989;26;29;2607939767;CHI;0;IND;0;-11;1;44;11;24;458;0;1;0;6;7;857;0;6;6;10;0;1;2;1;28;223
1989;63;63;3/21/1989;26;32;2608761123;CHI;0;LAL;1;1;1;43;7;20;35;0;0;0;7;8;875;1;7;8;16;1;0;5;3;21;182
1989;64;64;3/22/1989;26;33;2609034908;CHI;0;PHO;1;1;1;37;10;20;5;0;0;0;12;12;1;0;10;10;9;1;0;3;5;32;273
1989;65;65;3/24/1989;26;35;2609582478;CHI;0;POR;1;15;1;40;10;20;5;1;3;333;13;16;813;3;4;7;17;6;0;7;4;34;354
1989;66;66;3/25/1989;26;36;2609856263;CHI;0;SEA;1;1;1;40;8;18;444;0;0;0;5;5;1;1;11;12;12;3;0;6;3;21;198
1989;67;67;3/28/1989;26;39;2610677618;CHI;1;GSW;1;9;1;40;13;24;542;0;1;0;7;9;778;1;11;12;11;4;0;5;4;33;297
1989;68;68;3/29/1989;26;40;2610951403;CHI;0;MIL;1;4;1;43;9;19;474;0;1;0;14;16;875;1;9;10;10;2;1;4;4;32;29
1989;69;69;3/31/1989;26;42;2611498973;CHI;1;CLE;0;-9;1;43;15;29;517;1;2;5;6;7;857;2;8;10;10;3;1;3;4;37;322
1989;70;70;4/2/1989;26;44;2612046543;CHI;1;NJN;1;11;1;39;11;23;478;0;1;0;5;5;1;5;9;14;12;2;2;3;2;27;295
1989;71;71;4/4/1989;26;46;2612594114;CHI;1;CHH;1;20;1;40;10;15;667;0;2;0;13;15;867;4;6;10;12;6;1;3;1;33;42
1989;72;72;4/6/1989;26;48;2613141684;CHI;0;DET;0;-7;1;43;11;23;478;1;5;2;8;8;1;2;11;13;10;2;0;2;2;31;302
1989;73;73;4/7/1989;26;49;2613415469;CHI;1;DET;0;-2;1;42;11;18;611;0;0;0;18;21;857;1;6;7;11;2;0;1;6;40;394
1989;74;74;4/9/1989;26;51;2613963039;CHI;0;ATL;0;-8;1;43;13;29;448;0;3;0;14;14;1;4;6;10;12;1;0;2;3;40;357
1989;75;75;4/13/1989;26;55;2615058179;CHI;0;IND;0;-4;1;46;17;30;567;0;1;0;13;14;929;2;9;11;13;4;2;4;3;47;458
1989;76;76;4/14/1989;26;56;2615331964;CHI;0;NJN;0;-12;1;38;12;27;444;0;1;0;5;7;714;2;8;10;12;3;2;4;2;29;259
1989;77;77;4/16/1989;26;58;2615879535;CHI;0;CLE;0;-19;1;27;8;14;571;0;1;0;6;6;1;0;3;3;3;2;1;5;2;22;153
1989;78;78;4/17/1989;26;59;261615332;CHI;1;NYK;1;4;1;42;11;21;524;1;3;333;11;13;846;1;10;11;9;2;3;5;3;34;308
1989;79;79;4/20/1989;26;62;2616974675;CHI;0;WSB;0;-2;1;39;9;20;45;0;0;0;12;13;923;2;3;5;4;1;1;6;4;30;184
1989;80;80;4/21/1989;26;63;261724846;CHI;1;WSB;1;2;1;42;13;31;419;0;0;0;8;11;727;6;8;14;11;2;1;1;1;34;319
1989;81;81;4/23/1989;26;65;261779603;CHI;1;CLE;0;-6;1;35;9;19;474;0;2;0;7;8;875;3;2;5;3;1;0;3;3;25;165
1990;1;1;11/3/1989;26;259;2670910335;CHI;1;CLE;1;5;1;47;19;31;613;1;2;5;15;17;882;3;11;14;6;3;1;0;3;54;512
1990;2;2;11/4/1989;26;260;267118412;CHI;1;BOS;0;-2;1;34;10;18;556;0;3;0;4;6;667;0;5;5;6;5;1;4;5;24;20
1990;3;3;11/7/1989;26;263;2672005476;CHI;1;DET;1;3;1;44;13;24;542;0;2;0;14;17;824;2;3;5;7;3;0;4;1;40;33
1990;4;4;11/8/1989;26;264;2672279261;CHI;0;MIN;1;12;1;40;15;24;625;1;1;1;14;14;1;1;5;6;2;2;0;3;2;45;36
1990;5;5;11/10/1989;26;266;2672826831;CHI;0;NJN;0;-10;1;41;8;22;364;0;0;0;10;11;909;3;3;6;5;2;0;2;4;26;183
